screen_name,status_text,status_created_at
siddie_style,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 10:18:07 +0000 2018
3RACHACHANGBIN,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 10:17:39 +0000 2018
RotterdaM08,The things I<e2><80><99>d do for this chair.... so cool. https.co/5KBkKP1hSM,Sat Feb 03 10:11:16 +0000 2018
tron1981,Pyeongchang olympics hope tree #<ed><8f><89><ec><b0><bd><ec><98><ac><eb><a6><bc><ed><94><bd> #<ec><86><8c><eb><a7><9d><ed><8a><b8><eb><a6><ac> #drone #macicpro #mkilluminationkorea<e2><80><a6> https.co/oei2INtzQe,Sat Feb 03 09:51:53 +0000 2018
riniund,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 09:47:09 +0000 2018
bbgirlme,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 09:45:50 +0000 2018
HesterOz, mention boerdeboer Thanks!!!,Sat Feb 03 09:42:44 +0000 2018
nunajazz2,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 09:27:46 +0000 2018
qashwawhite,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 09:22:46 +0000 2018
afriliareally,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 09:11:28 +0000 2018
heiman225,What a difference a day makes. #thatescalatedquickly #mygettyoffice #pyeongchang2018<e2><80><a6> https.co/N5NTZ2tfyk,Sat Feb 03 09:03:04 +0000 2018
najwaeffendy27,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 08:54:32 +0000 2018
HappyGirl2427,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 08:52:11 +0000 2018
IvanBabikov,Our home for ne three weeks! #Games mention Pyeongchang Olympic Stadium https.co/A51A3VKbF4,Sat Feb 03 08:52:06 +0000 2018
hightaec," mention siddie_style One time, he got grilled by a veteran legislator during a session and his pitiful face was screaming<e2><80><a6> https.co/KAXf9aDSLA",Sat Feb 03 08:51:52 +0000 2018
hightaec, mention siddie_style Yes...unfortunately,Sat Feb 03 08:49:54 +0000 2018
hightaec, mention siddie_style He is trash. He<e2><80><99>s eremely homophobic and even said that homosexual people are worse than animals. H<e2><80><a6> https.co/HKBoypRylB,Sat Feb 03 08:48:26 +0000 2018
IvanBabikov,We made it! mention Pyeongchang Olympic Stadium https.co/qnHa0D7hXy,Sat Feb 03 08:48:12 +0000 2018
blazzing56," mention shinelightB Wkkkkkk I just finished with my workshop, so you're not bothering me tbh.. And yesssss he's handsome<e2><80><a6> https.co/9z2GCWgU",Sat Feb 03 08:44:03 +0000 2018
feschia,"RT mention hightaec: K-Okppas, I<e2><80><99>m relying on you for pics.",Sat Feb 03 08:39:07 +0000 2018
IvyWong1214,RT mention hightaec: I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his unit mates<e2><80><a6>,Sat Feb 03 08:38:53 +0000 2018
hightaec,Pacquiao receiving love in Korea more than in the Philippines. He<e2><80><99>s a walking human conflict here. Should have stay<e2><80><a6> https.co/n8drpEweNh,Sat Feb 03 08:35:26 +0000 2018
JaseRicho,The magic of television - gdogpics BEN GREEN - capturing the beautiful Korean hills sunset with<e2><80><a6> https.co/kTcP1mmBYP,Sat Feb 03 08:34:36 +0000 2018
Life_Corea, mention iocmedia mention pyeongchang2018 mention ISU_Figure Who are these guys? 2 persons who are not certified by IOC. https.co/CZfBdDpYJB,Sat Feb 03 08:32:42 +0000 2018
Life_Corea,Who are these guys? The 2 North Koreans who are not certified by IOC. The candle government must open the personal<e2><80><a6> https.co/mxAlQfPlM1,Sat Feb 03 08:31:27 +0000 2018
hightaec,I remember reading a FA about Taec when he was still training. OP said that Platoon leader Taec puts berets on his<e2><80><a6> https.co/wF93JmKrB7,Sat Feb 03 08:28:26 +0000 2018
HansFrauenlob,Day 1 at the International Broadcast Center. Wow. #PyeongChang2018 https.co/06w6fAETju,Sat Feb 03 08:24:45 +0000 2018
dantunna,Couldn<e2><80><99>t agree more. Tough for Klopp as not sure Sturridge can play <e2><80><98>his style<e2><80><99> but with his talent he was a luxury<e2><80><a6> https.co/eRSDHx8HpA,Sat Feb 03 08:20:42 +0000 2018
holywonkyun,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 08:20:20 +0000 2018
azzahraa0520,4 people unfollowed me // automatically checked by https.co/58ZApWnnO7,Sat Feb 03 08:14:01 +0000 2018
sparakeee,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 08:11:57 +0000 2018
OWI_AUS, mention AUSOlympicTeam mention SummersBrodie mention skiandboardaus How to wear a beanie!,Sat Feb 03 08:10:56 +0000 2018
Life_Corea,"2017, more than 6 Tibetans carried out self-immolation in protesting the China's occupation. https.co/pEJardVoVu",Sat Feb 03 08:06:54 +0000 2018
silverfeather29,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 08:04:57 +0000 2018
Life_Corea,God damn! https.co/SJJsTaRR1N,Sat Feb 03 08:03:44 +0000 2018
Life_Corea,"It's the reason that we must support Free Tibet, Free East Turkistan, Free South Mogolia, Free Manchuria and Free H<e2><80><a6> https.co/fIjeJgOgZ5",Sat Feb 03 08:03:05 +0000 2018
mcwindy,The calm before the storm<e2><80><a2> <e2><80><a2> <e2><80><a2> <e2><80><a2> #irishskiteam #teamireland<e2><80><a6> https.co/cQZuyTMdAq,Sat Feb 03 08:02:21 +0000 2018
Life_Corea,Pyong 'ang 2018. In Korean news did not cast the other countries' entrance to the Athlete Village. It's the reason<e2><80><a6> https.co/chYX1gCjlv,Sat Feb 03 08:00:11 +0000 2018
Hai_iro_usagi, mention BaramLL this is life..,Sat Feb 03 07:59:04 +0000 2018
Life_Corea,The Communists who are living in Korea. https.co/JjGsxKuLJQ,Sat Feb 03 07:56:56 +0000 2018
ELaaksonen3," mention OlympicTeamFI testing the Arena #pyeongchang2018 mention Gangwon-do, South Korea https.co/RSeCogVuZ3",Sat Feb 03 07:54:26 +0000 2018
Life_Corea,So we must launching anti-China movement. Many of the statesmen in Korea must be bribed by Chinese... https.co/pedOZVaF60,Sat Feb 03 07:52:40 +0000 2018
Life_Corea,God damn Moon! Go to your country! https.co/yoVpmxaKfH,Sat Feb 03 07:50:51 +0000 2018
Life_Corea,Moon in not the president of Korea! We must kick out him from the chair! It's the reason that he never met the Nort<e2><80><a6> https.co/LGXwhtemft,Sat Feb 03 07:48:56 +0000 2018
Alhenkel,"Unpacking and building continues. Carry on. mention YongPyong Resort PyeongChang, Korea https.co/JW4YQlOyCJ",Sat Feb 03 07:45:36 +0000 2018
Life_Corea,"Moon must step down! He is not the president in Korea, but the Seoul branch manager of the DPRK. Moon must step down!",Sat Feb 03 07:45:15 +0000 2018
Life_Corea,Today many Koreans are demonstrating for refusing the Pyong'ang Olmpic which is polluted by North Korea's propagand<e2><80><a6> https.co/0lRm882DEG,Sat Feb 03 07:43:34 +0000 2018
sstammers15," mention nataliejpeters Ha I was in the IBC bunker...Yes, hopefully see you out and about, fresh out there today!",Sat Feb 03 07:36:15 +0000 2018
danylemay_, mention SSC_PVC mention pyeongchang2018 Looking forward to seeing them train at GIA,Sat Feb 03 07:35:21 +0000 2018
AUSOlympicTeam,These mogul boys have style https.co/Gd9NsrjaVF,Sat Feb 03 07:32:12 +0000 2018
tcdonovan,So this just popped into my phone! Google translate tells me it<e2><80><99>s going to be cold tonight. snowflake <ef><b8><8f><e2><80><a6> https.co/oCkSi9Ygpy,Sat Feb 03 07:31:45 +0000 2018
Callumrsmith92," mention Ewan2402 mention musgraveandrew mention andrew_youngy mention roy_y mention BritishNordic Cheers Ewan! Fair bit of wind here, you<e2><80><99>d love it",Sat Feb 03 07:29:56 +0000 2018
sstammers15, mention nataliejpeters Ha I got the same thing (I think)... https.co/nCgKY4mZRs,Sat Feb 03 07:22:45 +0000 2018
diarrhea_king,Unleash the kid within! #snow #winter #yonseiuniversity #kidinme #kidinmeishappy #playlikeakid<e2><80><a6> https.co/Z998698T4T,Sat Feb 03 07:10:31 +0000 2018
deekayw,Glad I was at work with our translator to find out quickly that my phone was freaking out over a cold weather alert<e2><80><a6> https.co/WVLji4wyhM,Sat Feb 03 07:10:11 +0000 2018
zackdm, mention LisaCPhotos No one did it. Jen O. was so close. It<e2><80><99>s at the Design Market in Seoul.,Sat Feb 03 07:07:05 +0000 2018
WG_Meat, mention AKA_Kristien I pray lights at the dark side...,Sat Feb 03 07:06:19 +0000 2018
1118miyabi,RT mention hightaec: Happy 150th day as a soldier mention taeccool! https.co/tMtmDQWP0V,Sat Feb 03 07:06:10 +0000 2018
iluvsavagesuga,RT mention dCOt1JbvhoPV6dZ: mention KISSFMPhoenix mention whydontwemusic mention InRealLife mention BTS_twt mention PRETTYMUCH MicDropRemix by mention BTS_twt #MicDropRemix #iHeartAwards #<e2><80><a6>,Sat Feb 03 07:02:49 +0000 2018
asandyboy,"On a bus back to our mountain. mention Gangwon-do, South Korea https.co/eHgUamb6sC",Sat Feb 03 06:45:40 +0000 2018
naj_mee93,Always missing the precious moments. https.co/6Odp9AOd5d,Sat Feb 03 06:41:48 +0000 2018
zekeygandy,emulating you Unc!! https.co/5gbiZmhpWj,Sat Feb 03 06:38:48 +0000 2018
ksjalmighty,my heart is aching im so happy https.co/fBuRSKyaqt,Sat Feb 03 06:38:43 +0000 2018
blazzing56," mention shinelightB Oh my God what just happened??? Where's his hair gone? Seriously, I almost scream during workshop jus<e2><80><a6> https.co/hMtxrWjfPo",Sat Feb 03 06:30:37 +0000 2018
FedeHeinzmann,Snow and golf ! Why not mention PyeongChang https.co/uLva3DrE,Sat Feb 03 05:58:57 +0000 2018
__pppponytail,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 05:56:12 +0000 2018
lagibbs84, mention LewisJohnsonMG mention AmericanAir mention NBCOlympics See you soon!,Sat Feb 03 05:46:07 +0000 2018
Olympics,<ed><99><98><ec><98><81><ed><95><a9><eb><8b><88><eb><8b><a4>! Welcome to Korea! Volunteers are welcoming Olympians competing mention pyeongchang2018 <f0><9f><a4><97> https.co/7sdjxhONFJ,Sat Feb 03 05:42:40 +0000 2018
AffiliateKorea,The latest The Social Seoul Daily! https.co/ADTVIq32F1 Thanks to mention yuj3011 mention ak47kr mention RWSalt #leadership #hr,Sat Feb 03 05:32:51 +0000 2018
miraaaz_,CAN<e2><80><99>T WAIT!!!!! https.co/3lkhB935qP,Sat Feb 03 05:21:59 +0000 2018
diarrhea_king,"When winter paints a masterpiece, everything<e2><80><99>s in a standstill. #yonseiuniversity #southkorea<e2><80><a6> https.co/jCFTf4BIqH",Sat Feb 03 05:16:33 +0000 2018
samijomoore,the saga continues https.co/gdZ6wEDl2X,Sat Feb 03 05:14:24 +0000 2018
purplelily87,Last <e2><80><98>groupie<e2><80><99> at #intercontinentalalpensia #pyeongchang #resort Our stay at this hotel was a<e2><80><a6> https.co/RvZUqLZXYI,Sat Feb 03 05:06:31 +0000 2018
snooker_WD,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 04:59:47 +0000 2018
purplelily87,#pyeongchang2018 #souvenirs at #alpensia #skijumping #stadium #soohorang and #bandabi are<e2><80><a6> https.co/z4bvMLuAgt,Sat Feb 03 04:38:55 +0000 2018
BAMMee_9702,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 04:28:08 +0000 2018
ongolivefiaaaa,"total opposite of his real personality, but still",Sat Feb 03 04:20:56 +0000 2018
Nooraty41,"<e2><80><9d>A good friend knows your best stories, the best friend has lived them with you<e2><80><9d> Happy Birthday<e2><80><a6> https.co/DVRSvUXchb",Sat Feb 03 04:20:46 +0000 2018
ssinexD,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 04:17:05 +0000 2018
YoanMerlo,HELL TO THE NO. Im not putting my arm in this thing. https.co/shOJJixqpD,Sat Feb 03 04:14:54 +0000 2018
kristyna3,#Selfie game strong <f0><9f><a4><b3> mention Komak https.co/80pNgzBhYs,Sat Feb 03 04:14:50 +0000 2018
jelly_geli,"RT mention hightaec: When your fav is enlisted, you<e2><80><99>ll really learn how to not give a damn. \\you<e2><80><99>ll also know more about the korean army than y<e2><80><a6>",Sat Feb 03 04:11:04 +0000 2018
jelly_geli,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 04:08:09 +0000 2018
Ketw_Kti,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 04:07:29 +0000 2018
YoanMerlo, mention MaynardeSC2 Almost just asked <c2><ab> why dont you join <c2><bb> #mistakesweremade,Sat Feb 03 04:05:59 +0000 2018
OnePenny123,today's stats : 13 non-followers. found via https.co/e5hOiJugfy,Sat Feb 03 04:03:32 +0000 2018
ojidapapij,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:59:30 +0000 2018
earlkanornoi,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:57:12 +0000 2018
GB_ShortTrack,Take a peek at the Olympic Ice Arena. It looks and feels amazing from where we are. Not long<e2><80><a6> https.co/P7Jsj9S4GZ,Sat Feb 03 03:57:02 +0000 2018
YoanMerlo, mention McanningSC2 And here i was thinking i wanna be as cool as the Can....,Sat Feb 03 03:54:15 +0000 2018
O2daAR,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:51:16 +0000 2018
YoanMerlo,Hmmm yeah.... gym<e2><80><99>s alright. I<e2><80><99>ve had better views. Kappa https.co/cKaU0ySNCs,Sat Feb 03 03:43:35 +0000 2018
Noona_HN,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:43:04 +0000 2018
speed_skater, mention lululemon Thanks!,Sat Feb 03 03:42:26 +0000 2018
speed_skater," mention lululemon Awesome to hear, thanks! Anything near the athlete villages in PyeongChang?",Sat Feb 03 03:36:10 +0000 2018
bethmacdonnell, mention LizzieMurph mention TeamCanada Hahah busted mention cwall_ mention theloneram!!,Sat Feb 03 03:34:01 +0000 2018
chimim01,RT mention dCOt1JbvhoPV6dZ: mention KISSFMPhoenix mention whydontwemusic mention InRealLife mention BTS_twt mention PRETTYMUCH MicDropRemix by mention BTS_twt #MicDropRemix #iHeartAwards #<e2><80><a6>,Sat Feb 03 03:30:00 +0000 2018
dCOt1JbvhoPV6dZ, mention KISSFMPhoenix mention whydontwemusic mention InRealLife mention BTS_twt mention PRETTYMUCH MicDropRemix by mention BTS_twt #MicDropRemix #iHeartAwards #BestFanArmy #BTSARMY,Sat Feb 03 03:29:19 +0000 2018
mochamaki,7 days to go. Watching speed skating practice https.co/gwcT7nKX,Sat Feb 03 03:28:01 +0000 2018
Caitlin_Riblett,When the stans get cold halfway through. mention haegurlhae https.co/XbgnakuFkn,Sat Feb 03 03:28:01 +0000 2018
speed_skater, mention lululemon hey guys! is there a lululemon house at the Olympics this year? We<e2><80><99>re here and wanna come say hiiiiii <f0><9f><a4><99>,Sat Feb 03 03:26:13 +0000 2018
kkornkornn,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:22:08 +0000 2018
afhamafif, mention fitrishariff mention apek_rafiqin Hewhewhewhew,Sat Feb 03 03:19:54 +0000 2018
Gamerkyu21,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:13:31 +0000 2018
jadeeeeeu,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:09:10 +0000 2018
ccats89,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:08:21 +0000 2018
Giift_sugar,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:05:29 +0000 2018
ploytatchi1990,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:04:35 +0000 2018
iijja97_,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:04:13 +0000 2018
Pibz77,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 03:02:16 +0000 2018
gobtinvi,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 02:58:58 +0000 2018
saadahmatyusoh,RT mention hightaec: People are forgetting that Taec is a legit business man with a degree in Business Administration. He has legit business partn<e2><80><a6>,Sat Feb 03 02:57:07 +0000 2018
